35.1;1.00021;2.00034;2
35.2;1.00028;2.00046;2
35.3;1.00035;2.00056;2
35.4;1.00041;2.00066;2
35.5;1.00047;2.00076;2
35.6;1.00052;2.00084;2
35.7;1.00057;2.00092;2
35.8;1.00062;2.001;2
35.9;1.00066;2.00107;2
36;1.0007;2.00113;2
36.1;1.00073;2.00118;2
36.2;1.00076;2.00123;2
36.3;1.00078;2.00127;2
36.4;1.00081;2.0013;2
36.5;1.00082;2.00133;2
36.6;1.00084;2.00135;2
36.7;1.00085;2.00137;2
36.8;1.00085;2.00138;2
36.9;1.00086;2.00139;2
37;1.00086;2.00138;2
37.1;1.00085;2.00138;2
37.2;1.00084;2.00137;2
37.3;1.00083;2.00135;2
37.4;1.00082;2.00133;2
37.5;1.00081;2.00131;2
37.6;1.00079;2.00128;2
37.7;1.00077;2.00124;2
37.8;1.00075;2.00121;2
37.9;1.00072;2.00117;2
38;1.0007;2.00113;2
38.1;1.00067;2.00108;2
38.2;1.00064;2.00103;2
38.3;1.00061;2.00098;2
38.4;1.00058;2.00093;2
38.5;1.00054;2.00088;2
38.6;1.00051;2.00083;2
38.7;1.00048;2.00077;2
38.8;1.00044;2.00071;2
38.9;1.00041;2.00066;2
39;1.00037;2.0006;2
39.1;1.00034;2.00054;2
39.2;1.0003;2.00049;2
39.3;1.00026;2.00043;2
39.4;1.00023;2.00037;2
39.5;1.0002;2.00032;2
39.6;1.00016;2.00026;2
39.7;1.00013;2.00021;2
39.8;1.0001;2.00016;2
39.9;1.00007;2.00011;2
40;1.00003;2.00006;2
40.1;1.00001;2.00001;2
40.2;0.999977;1.99996;2
40.3;0.99995;1.99992;2
40.4;0.999924;1.99988;2
40.5;0.999899;1.99984;2
40.6;0.999875;1.9998;2
40.7;0.999853;1.99976;2
40.8;0.999833;1.99973;2
40.9;0.999814;1.9997;2
41;0.999796;1.99967;2
41.1;0.99978;1.99964;2
41.2;0.999765;1.99962;2
41.3;0.999752;1.9996;2
41.4;0.99974;1.99958;2
41.5;0.999729;1.99956;2
41.6;0.99972;1.99955;2
41.7;0.999713;1.99954;2
41.8;0.999706;1.99953;2
41.9;0.999702;1.99952;2
42;0.999698;1.99951;2
42.1;0.999696;1.99951;2
42.2;0.999695;1.99951;2
42.3;0.999695;1.99951;2
42.4;0.999696;1.99951;2
42.5;0.999699;1.99951;2
42.6;0.999702;1.99952;2
42.7;0.999707;1.99953;2
42.8;0.999713;1.99953;2
42.9;0.999719;1.99955;2
43;0.999726;1.99956;2
43.1;0.999734;1.99957;2
43.2;0.999743;1.99958;2
43.3;0.999752;1.9996;2
43.4;0.999762;1.99961;2
43.5;0.999772;1.99963;2
43.6;0.999783;1.99965;2
43.7;0.999795;1.99967;2
43.8;0.999806;1.99969;2
43.9;0.999818;1.99971;2
44;0.999831;1.99973;2
44.1;0.999843;1.99975;2
44.2;0.999856;1.99977;2
44.3;0.999868;1.99979;2
44.4;0.999881;1.99981;2
44.5;0.999893;1.99983;2
44.6;0.999906;1.99985;2
44.7;0.999918;1.99987;2
44.8;0.99993;1.99989;2
44.9;0.999943;1.99991;2
45;0.999954;1.99993;2
45.1;0.999966;1.99994;2
45.2;0.999977;1.99996;2
45.3;0.999988;1.99998;2
45.4;0.999998;2;2
45.5;1.00001;2.00001;2
45.6;1.00002;2.00003;2
45.7;1.00003;2.00004;2
45.8;1.00004;2.00006;2
45.9;1.00004;2.00007;2
46;1.00005;2.00008;2
46.1;1.00006;2.0001;2
46.2;1.00007;2.00011;2
46.3;1.00007;2.00012;2
46.4;1.00008;2.00013;2
46.5;1.00008;2.00014;2
46.6;1.00009;2.00014;2
46.7;1.00009;2.00015;2
46.8;1.0001;2.00016;2
46.9;1.0001;2.00016;2
47;1.0001;2.00017;2
47.1;1.0001;2.00017;2
47.2;1.00011;2.00017;2
47.3;1.00011;2.00017;2
47.4;1.00011;2.00018;2
47.5;1.00011;2.00018;2
47.6;1.00011;2.00018;2
47.7;1.00011;2.00018;2
